edge name,provenance
RBPJ (PART_OF) RBPJ/NICD/MAML1-2/p300,PathwayCommons
RBPJ (PART_OF) RBPJ/NCoR/HDAC1,PathwayCommons
RBPJ (PART_OF) RBPJ/NICD,PathwayCommons
NICD (PART_OF) RBPJ/NICD/MAML1-2/p300,PathwayCommons
NICD (PART_OF) NICD/YY1,PathwayCommons
NICD (PART_OF) RBPJ/NICD,PathwayCommons
MAML1-2 (PART_OF) RBPJ/NICD/MAML1-2/p300,PathwayCommons
NCoR (PART_OF) RBPJ/NCoR/HDAC1,PathwayCommons
E2F4 (PART_OF) E2F4/DP2/p107-p130/HDAC1,PathwayCommons
E2F4 (PART_OF) E2F4/DP2/GCN5,PathwayCommons
E2F4 (PART_OF) CEBPA/BRM/RB1/E2F4,PathwayCommons
E2F4 (PART_OF) E2F4/DP2/TRRAP,PathwayCommons
E2F4 (PART_OF) E2F4/DP2/p107-p130,PathwayCommons
DP2 (PART_OF) E2F4/DP2/p107-p130/HDAC1,PathwayCommons
DP2 (PART_OF) E2F4/DP2/GCN5,PathwayCommons
DP2 (PART_OF) E2F4/DP2/TRRAP,PathwayCommons
DP2 (PART_OF) E2F4/DP2/p107-p130,PathwayCommons
p107-p130 (PART_OF) E2F4/DP2/p107-p130/HDAC1,PathwayCommons
p107-p130 (PART_OF) E2F4/DP2/p107-p130,PathwayCommons
E2F6 (PART_OF) E2F6/DP,PathwayCommons
HEY1-2 (PART_OF) HES1/HEY1-2,PathwayCommons
Sin3 (PART_OF) Sin3/HDAC1,PathwayCommons
SMAD2 (PART_OF) SMAD2/SMAD2/SMAD4/FOXH1/NKX2-5,PathwayCommons
FOXH1 (PART_OF) SMAD2/SMAD2/SMAD4/FOXH1/NKX2-5,PathwayCommons
NKX2-5 (PART_OF) SMAD2/SMAD2/SMAD4/FOXH1/NKX2-5,PathwayCommons
ERA (dimer) (PART_OF) E2/ERA (dimer)/AIB1,PathwayCommons
E2F1-3 (PART_OF) E2F1-3/DP,PathwayCommons
E2F1-3 (PART_OF) RB1/E2F1-3/DP,PathwayCommons
DVL3 (PART_OF) TCF4/beta catenin/JUN/DVL3,PathwayCommons
CtBP (PART_OF) beta catenin/TCF1/CtBP/CBP/TLE1/AES/SMAD4,PathwayCommons
CtBP (PART_OF) CtBP/CBP/TCF1/TLE1/AES,PathwayCommons
TLE1 (PART_OF) beta catenin/TCF1/CtBP/CBP/TLE1/AES/SMAD4,PathwayCommons
TLE1 (PART_OF) CtBP/CBP/TCF1/TLE1/AES,PathwayCommons
AES (PART_OF) beta catenin/TCF1/CtBP/CBP/TLE1/AES/SMAD4,PathwayCommons
AES (PART_OF) CtBP/CBP/TCF1/TLE1/AES,PathwayCommons
CEBPA (PART_OF) CEBPA/BRM/RB1/E2F4,PathwayCommons
SKI (PART_OF) SKI/SIN3a/NCoR1/TIF1B/Myb,PathwayCommons
SIN3a (PART_OF) SKI/SIN3a/NCoR1/TIF1B/Myb,PathwayCommons
NCoR1 (PART_OF) SKI/SIN3a/NCoR1/TIF1B/Myb,PathwayCommons
IL2R alpha (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
beta (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
gamma (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
JAK1 (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
JAK1 (PART_OF) IL4/IL4R/JAK1/IL2R gamma/JAK3,PathwayCommons
LCK (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
JAK3 (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
JAK3 (PART_OF) IL4/IL4R/JAK1/IL2R gamma/JAK3,PathwayCommons
STAM1-2 (PART_OF) IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2,PathwayCommons
YY1 (PART_OF) NICD/YY1,PathwayCommons
YY1 (PART_OF) mTORC1/PGC1A/YY1,PathwayCommons
TNIK (PART_OF) TCF4/beta catenin/TNIK,PathwayCommons
NF kappa B1 (PART_OF) NF kappa B1/RelA,PathwayCommons
NFAT1-c-4 (PART_OF) NFAT1-c-4/ICER1,PathwayCommons
NFAT1-c-4 (PART_OF) JUN/FOS/NFAT1-c-4,PathwayCommons
NFAT1-c-4 (PART_OF) JUNB/Fra1/NFAT1-c-4,PathwayCommons
NFAT1-c-4 (PART_OF) JUN/NFAT1-c-4/p21SNFT,PathwayCommons
NFAT1-c-4 (PART_OF) NFAT1-c-4/PPARG,PathwayCommons
NFAT1-c-4 (PART_OF) NFAT1-c-4/MAF/IRF4,PathwayCommons
ICER1 (PART_OF) NFAT1-c-4/ICER1,PathwayCommons
IL27 (PART_OF) IL27/IL27R/JAK2/TYK2,PathwayCommons
IL27R (PART_OF) IL27/IL27R/JAK2/TYK2,PathwayCommons
p21SNFT (PART_OF) JUN/NFAT1-c-4/p21SNFT,PathwayCommons
Sema4a (PART_OF) Sema4a/Plexin-D1,PathwayCommons
Plexin-D1 (PART_OF) Sema4a/Plexin-D1,PathwayCommons
USF2 (PART_OF) Fra1/USF2,PathwayCommons
IL18R (PART_OF) IL18/IL18R,PathwayCommons
MAF (PART_OF) NFAT1-c-4/MAF/IRF4,PathwayCommons
IRF4 (PART_OF) NFAT1-c-4/MAF/IRF4,PathwayCommons
IRF4 (ACTIVATION) FCER2,pid
IRF4 (PART_OF) IRF4/BCL6,PathwayCommons
p14ARF (PART_OF) TAp63g (tetramer)/p14ARF,PathwayCommons
TCR (PART_OF) TCR/CD3/MHC II/CD4,PathwayCommons
TCR (PART_OF) TCR/CD3/MHC I/CD8,PathwayCommons
CD3 (PART_OF) TCR/CD3/MHC II/CD4,PathwayCommons
CD3 (PART_OF) TCR/CD3/MHC I/CD8,PathwayCommons
MHC II (PART_OF) TCR/CD3/MHC II/CD4,PathwayCommons
CD4 (PART_OF) TCR/CD3/MHC II/CD4,PathwayCommons
IL12 (PART_OF) IL12/IL12R/TYK2/JAK2,PathwayCommons
IL12R (PART_OF) IL12/IL12R/TYK2/JAK2,PathwayCommons
ERK1-2 (PART_OF) ERK1-2/ELK1,PathwayCommons
PITX2 (PART_OF) LEF1/beta catenin/PITX2,PathwayCommons
TCF1E (PART_OF) TCF1E/beta catenin,PathwayCommons
ATF2 (dimer) (PART_OF) ATF2 (dimer)/ER alpha,PathwayCommons
Interferon receptor (PART_OF) Interferon receptor/Type I IFN,PathwayCommons
Type I IFN (PART_OF) Interferon receptor/Type I IFN,PathwayCommons
B7 family (PART_OF) B7 family/CD28,PathwayCommons
ATF3 (PART_OF) JUN/ATF3,PathwayCommons
PIM1 (PART_OF) MYC/Max/PIM1,PathwayCommons
JUN-FOS (PART_OF) JUN/JUN-FOS,PathwayCommons
ERA (PART_OF) E2/ERA,PathwayCommons
RXRs (PART_OF) RXRs/RARs,PathwayCommons
RXRs (PART_OF) RXRs/LXRs/DNA/Oxysterols,PathwayCommons
RARs (PART_OF) RXRs/RARs,PathwayCommons
NFAT1-c-4 (dimer) (PART_OF) NFAT1-c-4 (dimer)/EGR1,PathwayCommons
NFAT1-c-4 (dimer) (PART_OF) NFAT1-c-4 (dimer)/EGR4,PathwayCommons
LXRs (PART_OF) RXRs/LXRs/DNA/Oxysterols,PathwayCommons
EGR4 (PART_OF) NFAT1-c-4 (dimer)/EGR4,PathwayCommons
3 (PART_OF) SP1/3,PathwayCommons
I kappa B alpha (PART_OF) NF kappa B1 p50/RelA/I kappa B alpha,PathwayCommons
I kappa B alpha (INHIBITION) I kappa B alpha,pid
IRF7 (PART_OF) SMAD3/SMAD4/IRF7,PathwayCommons
FOXM1 promoter (PART_OF) ESR1/FOXM1 promoter,PathwayCommons
E2F1 promoter (PART_OF) ESR1/SP1/E2F1 promoter,PathwayCommons
NR1H4 (PART_OF) GW 4064/NR1H4/ABCB4 promoter,PathwayCommons
NR1H4 (PART_OF) Chenodeoxycholic Acid/NR1H4/ABCB4 promoter,PathwayCommons
ABCB4 promoter (PART_OF) GW 4064/NR1H4/ABCB4 promoter,PathwayCommons
ABCB4 promoter (PART_OF) Chenodeoxycholic Acid/NR1H4/ABCB4 promoter,PathwayCommons
IL12A (PART_OF) IL12A/IL12B,PathwayCommons
IL12A (INHIBITION) IL12B,CTD
IL12A (INHIBITION) IL12A,CTD
IL12B (PART_OF) IL12A/IL12B,PathwayCommons
IL12B (INHIBITION) IL12A,CTD
IL12B (INHIBITION) IL12B,CTD
HRH2 (PART_OF) Histamine/HRH2,PathwayCommons
HRH2 (PART_OF) Dimaprit/HRH2,PathwayCommons
SMARCA4 (PART_OF) SMARCA4/HMOX1 promoter,PathwayCommons
SMARCA4 (PART_OF) TCF3/beta catenin/TERT/BRG1,PathwayCommons
SMARCA4 (PART_OF) BRG1/BAF47,PathwayCommons
SMARCA4 (ACTIVATION) CDKN1A,pid
HMOX1 promoter (PART_OF) SMARCA4/HMOX1 promoter,PathwayCommons
LGALS1 (PART_OF) LGALS1/Naphthoquinones,PathwayCommons
LGALS1 (INHIBITION) SQSTM1,CTD
FGF2 promoter (PART_OF) EGR1/FGF2 promoter,PathwayCommons
VEGFA promoter (PART_OF) HIF1A/VEGFA promoter,PathwayCommons
APP 5' UTR (PART_OF) Dimercaprol/APP 5' UTR,PathwayCommons
APP 5' UTR (PART_OF) phenserine/APP 5' UTR,PathwayCommons
APP 5' UTR (PART_OF) tetrathiomolybdate analog/APP 5' UTR,PathwayCommons
APP 5' UTR (PART_OF) Deferoxamine/APP 5' UTR,PathwayCommons
PTGER1 (PART_OF) Dinoprostone/PTGER1,PathwayCommons
NFE2L2 promoter (PART_OF) BRCA1/NFE2L2 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) Methamphetamine/CYP3A4 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) Nicotine/CYP3A4 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) Rifampin/CYP3A4 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) Dexamethasone/CYP3A4 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) Corticosterone/CYP3A4 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) bisphenol A/CYP3A4 promoter,PathwayCommons
CYP3A4 promoter (PART_OF) Nifedipine/CYP3A4 promoter,PathwayCommons
NCOA1 (PART_OF) NCOA1/NR1I2,PathwayCommons
CD3D (PART_OF) CD3G/CD3D/CD3E/CD247,PathwayCommons
CD3E (PART_OF) CD3G/CD3D/CD3E/CD247,PathwayCommons
CD247 (PART_OF) CD3G/CD3D/CD3E/CD247,PathwayCommons
NFKBIA (PART_OF) IKBKB/NFKBIA,PathwayCommons
CD44 (PART_OF) Hyaluronic Acid/CD44,PathwayCommons
Myb/GATA1 (INHIBITION) GATA1,pid
TAp73a (tetramer) (ACTIVATION) GATA1,pid
TAp73a (tetramer) (ACTIVATION) MDM2,pid
TAp73a (tetramer) (ACTIVATION) PML,pid
TAp73a (tetramer) (ACTIVATION) FASN,pid
TAp73a (tetramer) (ACTIVATION) JAK1,pid
TAp73a (tetramer) (ACTIVATION) FAS,pid
TAp73a (tetramer) (PART_OF) TAp73a (tetramer)/MYC,PathwayCommons
TAp73a (tetramer) (ACTIVATION) CDKN1A,pid
TAp73a (tetramer) (ACTIVATION) FOXO3,pid
insulin (INHIBITION) FOXA1,pid
RB1/E2F1-3/DP (INHIBITION) RBL1,pid
CaM/Ca2+/Calcineurin A alpha-beta B1 (ACTIVATION) RNF128,pid
TCR/CD3/MHC I/CD8 (ACTIVATION) EOMES,pid
GLI3A/Cbp (ACTIVATION) GLI1,pid
TAp63g (tetramer)/SSRP1 (ACTIVATION) MDM2,pid
TAp63g (tetramer)/SSRP1 (ACTIVATION) CDKN1A,pid
TAp73b (tetramer) (ACTIVATION) MDM2,pid
TAp73b (tetramer) (ACTIVATION) FAS,pid
TAp73b (tetramer) (ACTIVATION) IL4R,pid
TAp73b (tetramer) (ACTIVATION) CDKN1A,pid
PI3K Class IA (ACTIVATION) FASLG,pid
NFAT1/JUN/FOS (ACTIVATION) FASLG,pid
PKC epsilon (ACTIVATION) FASLG,pid
TCRz/NEF (ACTIVATION) FASLG,pid
FOXO3A/SIRT1 (INHIBITION) FASLG,pid
PML/YAP1 (ACTIVATION) PML,pid
ETS2 (ACTIVATION) KIT,pid
dNp73a (tetramer) (ACTIVATION) HSF1,pid
IRF4/BCL6 (INHIBITION) FCER2,pid
STAT6 (dimer)/PARP14 (ACTIVATION) FCER2,pid
JUNB/FOSB (INHIBITION) MMP9,pid
Fra1/FIAT (INHIBITION) MMP9,pid
MEN1 (INHIBITION) MMP9,PANTHER
FGFR-FGF2/N-cadherin (ACTIVATION) MMP9,pid
PKC zeta (ACTIVATION) MMP9,pid
IL4/IL4R/JAK1/IL2R gamma/JAK3 (ACTIVATION) IRF4,pid
IL2/IL2R (ACTIVATION) IL2R alpha,pid
IL2/IL2R (INHIBITION) IL2R gamma,pid
Elf1 (ACTIVATION) IL2R alpha,pid
Elf1 (ACTIVATION) Tie2,pid
E2F1/DP/TopBP1 (INHIBITION) p14ARF,pid
dNp63g (tetramer) (INHIBITION) p14ARF,pid
RB1/E2F1/DP (INHIBITION) p14ARF,pid
HES1/Myb (INHIBITION) CD4,pid
STAT4 (dimer)/JUN/Cbp (ACTIVATION) IL2R alpha,pid
NF-kappa-B/RelA (ACTIVATION) I kappa B alpha,pid
DeltaNp63 alpha (INHIBITION) p63,pid
mTORC1/PGC1A/YY1 (ACTIVATION) PPARGC1A,pid
FOXO1/SIRT1 (ACTIVATION) SOD2,pid
FOXO4 (ACTIVATION) BCL6,pid
FOXO4 (ACTIVATION) SOD2,pid
GCN5-L/ADA2B/TAF9 (ACTIVATION) CDKN1A,pid
BRG1/BAF47 (ACTIVATION) CDKN1A,pid
Tie2/Ang2 (ACTIVATION) CDKN1A,pid
TAp73a (tetramer)/MYC (INHIBITION) CDKN1A,pid
MYC/Max/MIZ-1/DNMT3A/GFI1 (INHIBITION) CDKN1A,pid
p53/SIRT1 (INHIBITION) CDKN1A,pid
HBP1 (INHIBITION) CDKN1A,pid
SMAD2-3/SMAD4/FOXO1-3a-4 (ACTIVATION) CDKN1A,pid
TAp63g (tetramer)/p300 (ACTIVATION) CDKN1A,pid
STAT5A (dimer) (ACTIVATION) CDKN1A,pid
MITF (ACTIVATION) CDKN1A,pid
SMAD2-3/SMAD4/FOXO1-3a-4/FOXG1 (INHIBITION) CDKN1A,pid
TAp63g (tetramer)/NIR (INHIBITION) CDKN1A,pid
FAS (ACTIVATION) FASLG,CTD
ChREBP:MLX (ACTIVATION) FAS,Reactome
alpha-Synuclein (ACTIVATION) SLC6A3,PANTHER
KITLG (ACTIVATION) GATA1,CTD
THPO (ACTIVATION) GATA1,CTD
CCL5 (ACTIVATION) STAT3,CTD
CCL5 (ACTIVATION) MMP9,CTD
SP1/TNFSF10 promoter (ACTIVATION) TNFSF10,CTD
BSG (ACTIVATION) IL18,CTD
BSG (PART_OF) BSG/PPIA,PathwayCommons
NFKB2/BCL3 (ACTIVATION) CCND1,CTD
PDGFB/PDGFB (ACTIVATION) CCND1,CTD
PDGFB/PDGFB (ACTIVATION) CDKN1A,CTD
PDGFB/PDGFB (INHIBITION) CDKN1B,CTD
CDKN1B (INHIBITION) CCND1,CTD
PTEN (INHIBITION) CCND1,CTD
PTEN (ACTIVATION) CDKN1B,CTD
HRH4 (INHIBITION) CCND1,CTD
HRH4 (ACTIVATION) CDKN1A,CTD
HRH4 (ACTIVATION) CDKN1B,CTD
nonivamide/CCND1 (INHIBITION) CCND1,CTD
MAP2K6 (ACTIVATION) TYMP,CTD
GLI3/KIT promoter (INHIBITION) KIT,CTD
EIF2A (ACTIVATION) ATF4,CTD
GHRL (ACTIVATION) SOD2,CTD
SP1/SOD2 promoter (INHIBITION) SOD2,CTD
"2',5'-oligoadenylate/RNASEL (ACTIVATION) SOD2",CTD
FOXO1 (ACTIVATION) SOD2,CTD
FOXO1 (PART_OF) FOXO1/SIRT1,PathwayCommons
FOXO1 (ACTIVATION) Ang2,pid
DDB2 (ACTIVATION) SOD2,CTD
CREBBP/CDKN1A promoter (ACTIVATION) CDKN1A,CTD
EGR1/CDKN1A promoter (ACTIVATION) CDKN1A,CTD
TP53/CDKN1A promoter (ACTIVATION) CDKN1A,CTD
TP53/SP1 (ACTIVATION) CDKN1A,CTD
RASSF1 (ACTIVATION) CDKN1A,CTD
JUN/CDKN1A promoter (ACTIVATION) CDKN1A,CTD
SRSF2 (ACTIVATION) CDKN1A,CTD
FOS/JUN (ACTIVATION) CDKN1A,CTD
TGIF1 (INHIBITION) CDKN1A,CTD
ATG5 (ACTIVATION) PLAUR,CTD
CAV1 (INHIBITION) KEAP1,CTD
BSG/PPIA (ACTIVATION) MMP9,CTD
PDGFB (ACTIVATION) MMP9,CTD
PDGFB (PART_OF) PDGFB/PDGFB,PathwayCommons
ATG13 (INHIBITION) SQSTM1,CTD
ATG7 (INHIBITION) SQSTM1,CTD
AHR/ARNT (ACTIVATION) CYP1A1,CTD
copper(II) nitrate/bathophenanthroline/Quinolones (ACTIVATION) CYP1A1,CTD
"3-((2,4-dimethylpyrrol-5-yl)methylidenyl)-2-indolinone/AHR (ACTIVATION) CYP1A2",CTD
"3-((2,4-dimethylpyrrol-5-yl)methylidenyl)-2-indolinone/AHR (ACTIVATION) CYP1A1",CTD
NRIP1/CYP1A1 promoter (ACTIVATION) CYP1A1,CTD
DHCR24 (ACTIVATION) CYP1A2,CTD
Tetrachlorodibenzodioxin/AHR (ACTIVATION) CYP1A2,CTD
Tetrachlorodibenzodioxin/AHR (ACTIVATION) CYP1A1,CTD
pentabrominated diphenyl ether 100 metabolite/AHR (ACTIVATION) CYP1A1,CTD
1-hydroxy-2-naphthoic acid/AHR (ACTIVATION) CYP1A1,CTD
NR1I3 alternative form (ACTIVATION) CYP1A1,CTD
"1,4-dihydroxy-2-naphthoic acid/AHR (ACTIVATION) CYP1A1",CTD
Benzo(a)pyrene/AHR (ACTIVATION) CYP1A1,CTD
"copper(II) nitrate/1,10-phenanthroline/Quinolones (ACTIVATION) CYP1A1",CTD
chrysene/AHR (ACTIVATION) CYP1A1,CTD
benzo(k)fluoranthene/AHR (ACTIVATION) CYP1A1,CTD
"copper(II) nitrate/5-methyl-1,10-phenanthroline/Quinolones (ACTIVATION) CYP1A1",CTD
AHR/CYP1A1 polymorphism (ACTIVATION) CYP1A1,CTD
Manganese/N'-((2-hydroxyphenyl)carbonothioyl)pyridine-2-carbohydrazide (INHIBITION) SRC,CTD
Copper/N'-((2-hydroxyphenyl)carbonothioyl)pyridine-2-carbohydrazide (INHIBITION) SRC,CTD
9-deoxy-delta-9-prostaglandin D2/PPARG (ACTIVATION) NR1H3,CTD
NDFIP1 (INHIBITION) SLC6A3,CTD
KISS1 (INHIBITION) LHB,CTD
EGR1/ATF3 promoter (ACTIVATION) ATF3,CTD
KLF4/ATF3 promoter (ACTIVATION) ATF3,CTD
nonivamide/TRPV1 (ACTIVATION) ATF3,CTD
nonivamide/TRPV1 (ACTIVATION) EIF2A,CTD
EGR1/KLF4/ATF3 promoter (ACTIVATION) ATF3,CTD
CYLD (ACTIVATION) NFKBIA,CTD
KAT2B (ACTIVATION) p53,PANTHER
KAT2B (PART_OF) E2F1/DP/PCAF,PathwayCommons
RBL1 (INHIBITION) RBL1,pid
RBL1 (INHIBITION) PVT1,pid
MAPK9 (INHIBITION) IL2,pid
MAPK9 (INHIBITION) IFN-gamma,pid
RNF128 (INHIBITION) IL2,pid
RNF128 (INHIBITION) IL4,pid
NFATC1 (ACTIVATION) IL4,pid
NFATC1 (ACTIVATION) IFN-gamma,pid
CREM (INHIBITION) FOS,PANTHER
CREM (INHIBITION) CCND1,PANTHER
TBX21 (ACTIVATION) IFN-gamma,pid
CEBPZ (ACTIVATION) HSPA1A,pid
PSEN1 (ACTIVATION) TP53,CTD
PPP3CA (ACTIVATION) IL1B,CTD
PPP3CA (ACTIVATION) TNF,CTD
PPP3CA (ACTIVATION) OSM,CTD
BRIP1 (ACTIVATION) HMOX1,CTD
RASSF3 (INHIBITION) CTNNB1,CTD
PTMA (ACTIVATION) FAS,CTD
CHGA (ACTIVATION) AR,CTD
HNF1A (ACTIVATION) CYP3A4,CTD
HNF1A (PART_OF) beta catenin/TCF1/CtBP/CBP/TLE1/AES/SMAD4,PathwayCommons
HNF1A (PART_OF) CtBP/CBP/TCF1/TLE1/AES,PathwayCommons
TCF7L1 (PART_OF) TCF3/beta catenin/TERT/BRG1,PathwayCommons
SMARCA2 (PART_OF) CEBPA/BRM/RB1/E2F4,PathwayCommons
MTSS1 (PART_OF) MIM/GLI2A,PathwayCommons
MTSS1 (PART_OF) MIM/GLI1,PathwayCommons
TARP (PART_OF) CD3G/CD3D/CD3E/CD247,PathwayCommons
MHC I (PART_OF) TCR/CD3/MHC I/CD8,PathwayCommons
CD8 (PART_OF) TCR/CD3/MHC I/CD8,PathwayCommons
GLI3A (PART_OF) GLI3A/Cbp,PathwayCommons
SSRP1 (PART_OF) TAp63g (tetramer)/SSRP1,PathwayCommons
TCRz (PART_OF) TCRz/NEF,PathwayCommons
BCL6 (PART_OF) IRF4/BCL6,PathwayCommons
PARP14 (PART_OF) STAT6 (dimer)/PARP14,PathwayCommons
FOSB (PART_OF) JUNB/FOSB,PathwayCommons
FGFR-FGF2 (PART_OF) FGFR-FGF2/N-cadherin,PathwayCommons
N-cadherin (PART_OF) FGFR-FGF2/N-cadherin,PathwayCommons
IL4R (PART_OF) IL4/IL4R/JAK1/IL2R gamma/JAK3,PathwayCommons
IL2R gamma (PART_OF) IL4/IL4R/JAK1/IL2R gamma/JAK3,PathwayCommons
IL2R (PART_OF) IL2/IL2R,PathwayCommons
TopBP1 (PART_OF) E2F1/DP/TopBP1,PathwayCommons
NF-kappa-B (PART_OF) NF-kappa-B/RelA,PathwayCommons
mTORC1 (PART_OF) mTORC1/PGC1A/YY1,PathwayCommons
GCN5-L (PART_OF) GCN5-L/ADA2B/TAF9,PathwayCommons
ADA2B (PART_OF) GCN5-L/ADA2B/TAF9,PathwayCommons
BAF47 (PART_OF) BRG1/BAF47,PathwayCommons
Tie2 (PART_OF) Tie2/Ang2,PathwayCommons
Tie2 (PART_OF) Tie2/Ang1,PathwayCommons
Ang2 (PART_OF) Tie2/Ang2,PathwayCommons
DNMT3A (PART_OF) MYC/Max/MIZ-1/DNMT3A/GFI1,PathwayCommons
GFI1 (PART_OF) MYC/Max/MIZ-1/DNMT3A/GFI1,PathwayCommons
SMAD2-3 (PART_OF) SMAD2-3/SMAD4/FOXO1-3a-4,PathwayCommons
SMAD2-3 (PART_OF) SMAD2-3/SMAD4/FOXO1-3a-4/FOXG1,PathwayCommons
FOXO1-3a-4 (PART_OF) SMAD2-3/SMAD4/FOXO1-3a-4,PathwayCommons
FOXO1-3a-4 (PART_OF) SMAD2-3/SMAD4/FOXO1-3a-4/FOXG1,PathwayCommons
FOXG1 (PART_OF) SMAD2-3/SMAD4/FOXO1-3a-4/FOXG1,PathwayCommons
ChREBP (PART_OF) ChREBP:MLX,PathwayCommons
MLX (PART_OF) ChREBP:MLX,PathwayCommons
TNFSF10 promoter (PART_OF) SP1/TNFSF10 promoter,PathwayCommons
NFKB2 (PART_OF) NFKB2/BCL3,PathwayCommons
BCL3 (PART_OF) NFKB2/BCL3,PathwayCommons
KIT promoter (PART_OF) GLI3/KIT promoter,PathwayCommons
SOD2 promoter (PART_OF) SP1/SOD2 promoter,PathwayCommons
"RNASEL (PART_OF) 2',5'-oligoadenylate/RNASEL",PathwayCommons
CREBBP (PART_OF) CREBBP/CDKN1A promoter,PathwayCommons
CDKN1A promoter (PART_OF) CREBBP/CDKN1A promoter,PathwayCommons
CDKN1A promoter (PART_OF) EGR1/CDKN1A promoter,PathwayCommons
CDKN1A promoter (PART_OF) TP53/CDKN1A promoter,PathwayCommons
CDKN1A promoter (PART_OF) JUN/CDKN1A promoter,PathwayCommons
PPIA (PART_OF) BSG/PPIA,PathwayCommons
CYP1A1 polymorphism (PART_OF) AHR/CYP1A1 polymorphism,PathwayCommons
ATF3 promoter (PART_OF) EGR1/ATF3 promoter,PathwayCommons
ATF3 promoter (PART_OF) KLF4/ATF3 promoter,PathwayCommons
ATF3 promoter (PART_OF) EGR1/KLF4/ATF3 promoter,PathwayCommons
KLF4 (PART_OF) KLF4/ATF3 promoter,PathwayCommons
KLF4 (PART_OF) EGR1/KLF4/ATF3 promoter,PathwayCommons
TRPV1 (PART_OF) nonivamide/TRPV1,PathwayCommons
MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53 (ACTIVATION) PTMA,pid
Thrombin (INHIBITION) Ang2,pid
Thrombin (INHIBITION) Ang1,pid
NERF2 (ACTIVATION) Tie2,pid
Ang1-4 (INHIBITION) Ang2,pid
Angiotensin II/AGTR1 (ACTIVATION) Ang2,pid
p38 alpha (ACTIVATION) TRPV1,pid
AHR/CCL5 enhancer (ACTIVATION) CCL5,CTD
Troglitazone/PPARG (ACTIVATION) CDKN1B,CTD
Gold/Dimethyldithiocarbamate (ACTIVATION) CDKN1B,CTD
MIR21 (INHIBITION) PTEN,CTD
TP73/IL4R intron (ACTIVATION) IL4R,CTD
RNF39 (ACTIVATION) CDKN1A,pid
TSHB (ACTIVATION) TPO,CTD
CPAMD8 (ACTIVATION) CCND1,CTD
CALM3 (PART_OF) CaM/Ca2+/Calcineurin A alpha-beta B1,PathwayCommons
TXLNG (PART_OF) Fra1/FIAT,PathwayCommons
NOC2L (PART_OF) TAp63g (tetramer)/NIR,PathwayCommons
BAF53 (PART_OF) MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53,PathwayCommons
AGTR1 (PART_OF) Angiotensin II/AGTR1,PathwayCommons
CCL5 enhancer (PART_OF) AHR/CCL5 enhancer,PathwayCommons
IL4R intron (PART_OF) TP73/IL4R intron,PathwayCommons
Tie2/Ang1 (ACTIVATION) NERF2,pid
TRH (INHIBITION) TSHB,CTD
KAT5 (PART_OF) MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53,PathwayCommons
RUVBL1 (PART_OF) MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53,PathwayCommons
RUVBL2 (PART_OF) MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53,PathwayCommons
Ang1 (PART_OF) Tie2/Ang1,PathwayCommons
SRPRA (PART_OF) E2F3/DP,PathwayCommons
SRPRA (PART_OF) E2F1/DP,PathwayCommons
SRPRA (PART_OF) E2F6/DP,PathwayCommons
SRPRA (PART_OF) E2F1-3/DP,PathwayCommons
SRPRA (PART_OF) E2F1/DP/PCAF,PathwayCommons
SRPRA (PART_OF) RB1/E2F1-3/DP,PathwayCommons
SRPRA (PART_OF) E2F1/DP/TopBP1,PathwayCommons
SRPRA (PART_OF) RB1/E2F1/DP,PathwayCommons
TRIM28 (INHIBITION) SIRT1,pid
TRIM28 (PART_OF) SKI/SIN3a/NCoR1/TIF1B/Myb,PathwayCommons
