Genes	Log2FC	padj	volcano
MT1M	1.54399229445318	0.0177400877994357	2.70359880621634
MTHFD2	1.67661940729446	2.73340227642647e-11	17.7106278301044
MUC12	1.68973665662295	1.29553673023163e-07	11.6381461649833
MUC13	1.32088584172712	0.03390826577631	1.94129855297009
MUC20	1.11522830124667	0.00509589206342038	2.55697289852241
MX2	1.02995997864055	0.000223770780164639	3.75955643686999
MYCT1	1.33589230083291	2.80899163768116e-12	15.4314925222256
MYEOV	1.00676208233783	0.0283476565059158	1.55794704467863
MYLIP	1.16644300564748	1.23802229290074e-11	12.7227105926557
MYO1G	1.1914208701391	7.04215252900421e-05	4.94713041275305
MYO7B	1.32198705958049	0.0010129536004455	3.95857186275183
MYOM2	1.52006697686131	2.72583884871933e-05	6.93834544710893
MYOM3	1.35133342010433	1.24167512086812e-07	9.33229781646683
MYOZ3	1.32338523621321	1.50068614983413e-09	11.677167708901
N4BP3	1.67417582918936	3.15921250545743e-12	19.2537271318254
NANOS3	1.36854839175181	0.000124867074820171	5.34219989670372
NAT8L	1.20184162655729	0.000120804772159971	4.70871442927826
NAV1	1.87459485277516	2.24843883384382e-20	36.8322625986645
NAV3	1.24648985968768	0.00102726283969623	3.72490861030611
NBEA	1.74612005192612	2.94721139251979e-06	9.65707185020828
NCALD	1.11966192347832	0.000107778239611448	4.44222387581524
NCCRP1	1.16501846329683	0.00137497479697861	3.33393946708668
NCEH1	1.32840867086409	1.54022480967855e-07	9.04967233162738
NCF1	1.28302107470656	4.17273671153987e-05	5.61909217745797
NCF1B	1.28588972344384	9.62687521022263e-05	5.16479492246749
NCF1C	1.63253655813182	8.18850859963957e-06	8.30437911228315
NCF2	1.4965952418024	2.45592586862986e-09	12.8853628843736
NCK2	1.37720915156599	5.32857378227236e-07	8.63976876468102
NCKAP1L	1.20372069463572	1.77128823683563e-06	6.92345327319986
SMIM10L2A	1.73098166157272	5.15505883378061e-11	17.8079349316365
LINC00092	1.31776543266226	4.39090581071173e-05	5.74209155383651
NCS1	1.89949741909773	1.95550072809337e-08	14.6427355677013
NDN	1.35539800212887	5.48401812390497e-06	7.13061486554561
NDRG4	1.8297476130742	5.51639187162795e-09	15.1106868506626
NEBL	1.70431056851044	0.00135598092991705	4.88753052835468
NEK11	1.04233359496618	0.000102533565874682	4.15800831905327
NES	1.41645333949899	2.28539639395005e-14	19.3218944840364
NETO2	1.21880954070192	4.500800742025e-07	7.73543096038024
NFAM1	1.29729902878933	3.22160047043153e-09	11.0165703620628
NFATC1	1.77766232937224	2.28539639395005e-14	24.2491602077947
NFATC2	1.18211311477975	0.00337717764125152	2.92152884096218
NFATC4	1.18894108607408	1.22418715912457e-05	5.840259548161
NFE2L3	1.1080094157168	5.19617800355973e-05	4.7470624456105
NGF	1.51255495942298	6.59491542528783e-08	10.8613406910983
NHLRC4	1.18533017092061	9.19780454003696e-09	9.52568760891875
NID2	1.72870969927519	3.54360966599431e-15	24.9808130712068
NLGN2	1.91090566668973	1.70444823246247e-12	22.4883331751839
NLGN3	1.60261750677557	1.29929019221885e-14	22.2544176119571
NLRC3	1.03209774197446	3.22160047043153e-09	8.76450004406354
NLRP12	1.03943250212265	5.92621665221343e-08	7.51220994111841
NLRP2	1.03839144618064	0.00604622327269976	2.3036878500771
NLRP3	1.8509810189947	1.63343570974449e-13	23.6683054050673
NMUR1	1.22296289351419	4.03896037738715e-07	7.81929503923957
NNMT	1.37031433699306	0.00733807959719828	2.92482301333383
NOS2	1.15274420041754	4.17273671153987e-05	5.04853431239052
NOS3	1.68211624780212	2.15124164817721e-15	24.6721218128426
NOTCH1	1.14885788207797	4.59471749163777e-12	13.0254533267916
NOVA1	1.70064799537148	3.35133812594378e-05	7.61002861755708
NOVA2	1.15001375797316	1.27060658500259e-10	11.38052338172
NOX4	1.21595518859024	4.28743351241847e-08	8.95891780209389
NPAS3	1.5270444897212	4.59686046232879e-10	14.258836987411
NPBWR1	1.83735407101368	0.000339850826437353	6.37325150738261
NPDC1	1.64833074768584	1.34211823408079e-14	22.8659890010185
NPHP4	1.54954381763897	3.64712623333643e-05	6.87695170758884
NPNT	1.57927923065538	1.31191460675197e-06	9.28946957001456
NPR3	1.81818624760724	3.07794215279939e-05	8.20318279642935
NQO1	1.42051881447678	0.0138148867323521	2.64167160824951
NR4A3	1.52522339764441	5.44393475752624e-07	9.55413219182139
NRARP	1.58878372497377	2.44250857496331e-13	20.0380007456613
NRCAM	1.10905880400712	0.0205842072484761	1.87038980321128
NRGN	1.44000985907386	6.80847621309413e-11	14.6405083454344
NRIP2	1.81393676468172	2.41411057535599e-17	30.1426277177688
NRIP3	1.23617060694655	2.77575956159046e-08	9.34126925175654
NELL1	1.01765630369606	3.10470507949944e-08	7.64054281660494
NSUN7	1.20348872054167	0.00268027134319542	3.09515784995909
NTNG2	1.82912735654538	1.41672699828144e-11	19.843679249336
NXPH4	1.22866929328801	0.00548591933954476	2.77771482012493
OBSL1	1.34174412506745	0.0261528555622799	2.1232844301083
OCA2	1.29195612710038	0.0191060466954509	2.2206518713764
ODF2L	1.57683811419115	2.22655800473951e-09	13.643380465362
OLFML2B	1.7395372026303	5.9529684808721e-12	19.5267685416292
OR51E1	1.46046749875075	3.45445986799089e-09	12.3579207752914
ORAI2	1.68980248998427	1.50473791117838e-17	28.4267685216297
OSBPL7	1.32217099473556	7.1293454734753e-07	8.12731944530565
OSCAR	1.19551184354249	2.19565273442421e-08	9.15575135589215
OSM	1.71893933257851	5.91580737193701e-09	14.1434087216408
OSMR	1.88429194535516	9.19190190961457e-08	13.258998562975
OVOL1	1.41400071028265	0.00168671571509746	3.92096473533914
OXCT1	1.25007880632951	8.79951372506528e-06	6.31982506738216
P2RX1	1.84235524346062	3.91002553627887e-11	19.1749024984115
P2RX5	1.28224520450569	1.91655298539475e-05	6.04896504264476
P2RY10	1.30188896035147	0.000139634798197178	5.0187901939054
P2RY1	1.41820281431277	3.80529004652693e-07	9.10431213829071
P2RY12	1.76959984489226	8.76765842126342e-07	10.7186722033317
P2RY13	1.24024248210918	1.0941068444035e-06	7.39301135014467
P2RY6	1.00550350361288	0.000269836497097905	3.58854075985208
PABPC5	1.604108788907	9.9461644494746e-11	16.0448485046683
PADI1	1.00557689149578	0.00164006108284471	2.80067240012938
PAEP	1.7532670412774	0.0740325494158081	1.982203908614
PALM	1.38105914581441	1.78132678236218e-07	9.32112228198344
PAM	1.48890751640468	2.13081901441561e-11	15.8888072324669
PARM1	1.35493937330099	6.8843203379473e-08	9.70426403261549
PARVG	1.33322559521886	7.77738120995673e-09	10.8113484849976
PBX1	1.96705807112061	3.64889324392927e-07	12.6636028560102
PBX4	1.77803935306797	1.11367961149376e-08	14.1411732261749
PCDH12	1.21785155666997	2.44250857496331e-13	15.3597434421483
PCDH17	1.68540489847693	2.91859745886601e-14	22.8116617033396
PCDHA10	1.86211995489126	2.46947257880698e-06	10.4416435990915
PCDHA4	1.01763261783398	0.00200672696615696	2.74507590643433
PCDHAC2	1.7334767919881	2.89406541837789e-06	9.60084674859912
PCDHB10	1.65200469607763	3.49436278913839e-08	12.3183910941605
PCDHB11	1.35787680177887	0.000116842561314354	5.33971328427851
PCDHB12	1.53118188335097	2.07030860184918e-07	10.2343659844073
PCDHB14	1.16771824818378	0.00137497479697861	3.34166545570471
PCDHB15	1.65660218033246	2.11143815647803e-10	16.0283245752409
PCDHB16	1.15981861090692	0.000984563881525582	3.4872916835315
PCDHB18P	1.38168733427809	1.53879839701859e-09	12.1765593895494
PCDHB4	1.49386563310777	4.8028919818803e-07	9.438985791034
PCDHB6	1.27119270157499	3.23659970864098e-05	5.70754210574646
PCDHB7	1.62089018062678	3.36520944944583e-07	10.4920025268537
PCDHB8	1.36856174099761	0.000621918936466674	4.38797327931296
PCDHB9	1.1112952655367	0.000149040304066646	4.25258944980831
PCDHGA10	1.278382714633	7.79199677107711e-05	5.25204520586695
PCDHGA11	1.3477316694684	1.63682668949952e-06	7.79797180353478
PCDHGA4	1.31703900759303	0.000377329425330188	4.50859240601109
PCDHGA6	1.45607664052386	1.42528910741721e-06	8.51236532927776
PCDHGA9	1.40449234259923	6.29824738285987e-07	8.70894842859857
PCDHGB2	1.21591603588652	0.000612434898811914	3.90666535291838
PCDHGB3	1.04053849442499	0.00119917381157113	3.03953558475916
PCDHGB4	1.07843569565935	0.0155986824717644	1.94863848855324
PCDHGB5	1.55238766142363	0.000113202503209689	6.12594520865589
PCDHGB6	1.53756222377638	6.03263966266543e-07	9.56285689569178
PCDHGC3	1.50110947089704	8.44816525827139e-08	10.6177039502173
PCNX2	1.87348186486682	1.65761862394017e-09	16.45013633321
PCSK1N	1.47652143664716	0.034571679669951	2.15761053575001
PCSK5	1.52342912961333	2.37239641428788e-05	7.04557444871345
PDCD1	1.08112885617511	0.0126345300329243	2.05245924728624
PDE1C	1.00802892791883	0.00132126254411629	2.9021262472614
PDE2A	1.31313543319359	1.11130192561573e-07	9.13176432136503
PDE4A	1.36309113106403	1.90222038409628e-07	9.16097995513022
PDE4B	1.01802623367745	0.000177249582064557	3.81903865961162
PDE6B	1.68147374965122	9.40014412436756e-08	11.81548985987
PDE9A	1.6443588889037	0.000650287328144623	5.2403986424319
PDGFA	1.48312060188709	1.29553673023163e-07	10.2150677014706
PDGFB	1.1252583277489	1.44985435805235e-13	14.4468266605578
PDGFD	1.67363199104739	5.5127002096403e-10	15.4955487747455
PDGFRB	1.69583917726512	2.28539639395005e-14	23.133007442802
PDLIM7	1.35080741959675	1.54143647259546e-13	17.3066451183391
PDP1	1.63434344122836	1.65761862394017e-09	14.3503777259169
PDX1	1.97607733688361	0.00378365666941126	4.78623375516487
PEAR1	1.65076515668511	7.6188823950725e-16	24.9564471266868
PFKM	1.11840166592744	1.41094430026432e-07	7.66159957438847
PGF	1.80402688203859	7.31490188801308e-13	21.8932940909397
PGM2L1	1.28673895354778	2.72942867374105e-12	14.8797569357249
PGM5	1.89905372203637	5.52143175538173e-08	13.7832337169833
PGR	1.57448642725968	7.89412680230717e-10	14.3320711489668
PHC1	1.1327134988987	3.74492180289135e-08	8.41216164323127
PHLDA2	1.28528721786191	0.000498899135027574	4.2440020047129
PHOSPHO1	1.29124680456613	9.41054538624507e-09	10.3640442499743
PHYHIP	1.37343169480924	8.26059585222793e-08	9.72800107165344
PIK3CD	1.12024171850394	2.07240315652578e-06	6.36692265883095
PIK3CG	1.46217869680498	8.35928940854999e-09	11.8112318763302
PIK3R5	1.17205947089126	3.74492180289135e-08	8.70436675664545
PIP5K1B	1.03856997955897	1.91655298539475e-05	4.89943224479779
PITX1	1.53509875832252	0.0191060466954509	2.63857251721648
PKD2	1.26793170624436	1.37834848832064e-10	12.5026193243317
PKDCC	1.13463968149664	2.45752919460229e-05	5.23012310299767
PKIA	1.32202586094063	0.000171977802268379	4.97680284839143
PKM	1.35332377412243	9.28942355548079e-06	6.80994043572762
PKP1	1.6598737993225	3.74492180289135e-08	12.3271477923069
PLA2G2A	1.919407761321	0.05039569992435	2.49063602311306
PLA2G2D	1.39961186090179	0.00440071576988975	3.2981527118482
PLAGL1	1.54195817252376	1.61917938853118e-09	13.5548994681733
PLAU	1.84342241832894	8.00428935985173e-19	33.3598204841434
PLAUR	1.95907831983348	3.94612788785912e-16	30.1773071308
PLBD1	1.12452203709767	0.00188008918142822	3.06524640175247
PLCB2	1.12216997928251	1.3820462662598e-07	7.6974996320461
PLCD3	1.62352173026745	1.08714236070676e-08	12.9292620532907
PLCE1	1.54363906380378	6.59491542528783e-08	11.0845491409164
PLCL1	1.41171144801659	4.51322608556116e-13	17.4283019072282
PLEK2	1.01759624728332	0.0572612088418439	1.26399648141143
PLEKHA2	1.20097689852773	3.5383054366069e-09	10.1497015857349
PLEKHA4	1.13959349618966	0.000406683854565646	3.86406874849479
PLEKHB1	1.94639457307566	6.05874506863756e-05	8.20914746442169
PLEKHG4	1.76049616742237	5.58857628026592e-06	9.24735613572006
PLEKHG5	1.27600366133048	4.89857897170459e-14	16.9835192667735
PLEKHN1	1.27267632455427	0.000842525760692443	3.91273748775543
PLK3	1.12399820745082	2.84145858644389e-10	10.7302024318053
PLTP	1.54978994546239	6.03408580164798e-06	8.08895584769547
PLXDC1	1.96462892513039	1.87582565807378e-15	28.932712044402
PLXNA1	1.06612137174476	4.81276589461385e-08	7.80145536089348
PLXNA3	1.06485798513512	0.000891088565694041	3.24790111590935
PNMA1	1.22143198369059	1.34236063021318e-11	13.2795682822336
PODXL	1.7548955482071	4.54402087143658e-17	28.6794852331392
PODXL2	1.24900818930689	0.0216781368496943	2.07832220681349
POF1B	1.84723528948529	0.000971620731089392	5.56480227133699
POM121L9P	1.785560321903	9.05347244277981e-13	21.5038329567745
POMC	1.00652348997716	0.000141931922201764	3.87302178248907
PLPP7	1.06443419735606	6.78635544597762e-06	5.50138274438842
PPM1H	1.07715963494482	0.00760949840638114	2.28211776484976
PPM1J	1.37405363623133	1.0941068444035e-06	8.19065164667659
PPP1R14A	1.65528166702852	6.26361149088751e-11	16.8891288338902
PPP1R16B	1.10162638907646	9.60791432262715e-08	7.73052094153199
PPP1R1B	1.24009361178907	0.0127748945563454	2.34829418531298
PPP2R3A	1.07523277108354	9.9320459302866e-05	4.30411515042813
PRAME	1.06253717229537	0.0412773224790954	1.47085796897351
PRDM1	1.05732285086786	1.35305294831157e-07	7.26241782589102
PRDM5	1.40636965355032	5.81278026169368e-06	7.36321159252436
PRDM6	1.6642446220769	5.1058469169427e-10	15.4640482097213
PRDM8	1.3503417836895	6.04828542714269e-08	9.74726354512301
PREX1	1.05890611046721	2.01829405588503e-09	9.20720510586323
PRICKLE2	1.91854596256799	4.81746221868261e-06	10.2012574494828
PRKAR2B	1.90196489770009	3.42548239066802e-10	18.0026269988356
PRKCB	1.11550833621114	1.8531478748059e-05	5.27868575803125
CAVIN3	1.53734241903907	3.29501422931816e-09	13.0399577856489
PRKCH	1.06400470806308	3.90261494088232e-09	8.9468371205606
PRKCQ	1.19466802991914	0.000234662563298172	4.33611474262195
PRKX	1.99951566589748	6.09991624272371e-13	24.4234362721956
PRNP	1.12695624294172	3.90092501808894e-05	4.96856119436816
PRPH2	1.39029289766012	8.35928940854999e-09	11.2305505655092
PRR15	1.48013749224469	0.00211579073115769	3.95866811559789
PRRT1	1.54381572662085	1.46446649882273e-12	18.2700101925505
PRSS21	1.75822746004019	8.96451600419745e-06	8.87460590160423
PRTG	1.37260254204406	3.6215308468974e-09	11.5862860394354
PRUNE2	1.31692584343558	2.72764868496484e-06	7.32765401035817
PSCA	1.24380861617921	0.00491512492406482	2.87128920386743
TPTEP1	1.0885841200224	0.00022731669810114	3.96611326769245
PSORS1C1	1.39136046123289	0.00528552147089942	3.16800555122953
PTAFR	1.83950935619802	1.46467309580546e-09	16.2507026297188
PTGER2	1.21252235414879	1.27033032528012e-05	5.93661049064463
PTGER3	1.91128275678549	4.19074168656555e-08	14.1008882024141
PTGER4	1.39535880898763	7.5824085538449e-07	8.53986496228894
PTGFR	1.59624238419215	0.00916910700779255	3.25261994199058
PTGS1	1.93071258834743	1.41672699828144e-11	20.9457483584857
PTK6	1.44293803569359	0.00128530867588909	4.17152312709072
PTP4A3	1.69584355604894	5.59940392904889e-11	17.3855476698944
HACD4	1.63768660130203	1.58548413023013e-13	20.9621233562683
PTPN14	1.09715848103621	1.8531478748059e-05	5.19185259324931
PTPN22	1.13459392552293	1.73702345934932e-06	6.53548148094054
PTPRB	1.57851333526383	2.80899163768116e-12	18.2341171621169
PTPRC	1.32977618359434	4.1460073537084e-06	7.15734734678828
PTPRD	1.14369169075458	0.104453566210079	1.1220493017257
PTPRE	1.90610489924258	7.91263269841878e-15	26.8792794172456
PTPRM	1.34675523164377	9.00614168201241e-10	12.1820222275671
PTPRN2	1.37863458789235	1.30972313033801e-11	15.0034327586661
PTPRO	1.25096251473515	7.1293454734753e-07	7.68960445497359
PTPRU	1.02835133835053	0.0210153774485192	1.72502112097104
CAVIN1	1.67659363845003	6.02587745753662e-19	30.5475020650878
MB	1.94956217721811	6.58052143593701e-05	8.15256153816378
PYGM	1.62093371601566	1.5302366925413e-10	15.9098556975896
PYROXD2	1.08755513045929	0.0162755653000434	1.94505310979851
QPCT	1.18604503996748	3.1700357804721e-07	7.70803061315862
QRFPR	1.67195650430219	1.03745842606843e-05	8.33308020190777
RAB27B	1.76086486861275	0.000116842561314354	6.9244231276602
RAB33A	1.6586134923973	2.22655800473951e-09	14.3509309662818
RAB34	1.75837340726686	5.48401812390497e-06	9.25062862520364
RAB36	1.99272092201244	1.66306306698436e-08	15.5015579500382
RAB38	1.56283722968303	2.46947257880698e-06	8.76344690516709
RAB3D	1.1849895416162	9.77284424049851e-05	4.75178320430319
RAB3IL1	1.14184681330035	4.8569598042776e-05	4.92551093878435
RAB6B	1.11103596281883	1.13860397402588e-08	8.825655610774
RAB9B	1.43867386978621	6.04828542714269e-08	10.3848770242251
RAC2	1.23455133313872	3.56827226306091e-06	6.72527025804568
RADIL	1.32594625950465	2.25397125513386e-07	8.81363324129835
RAMP2	1.42370779111158	4.46540494069592e-12	16.1592815401017
RAMP3	1.36067505031077	2.5857055136321e-08	10.3240143672217
RANBP17	1.10126696976846	0.0807152593247583	1.20373364308886
RAP1GAP	1.02538532657437	5.02016144216356e-05	4.40842100189235
RARB	1.86655525408608	3.65533213954576e-13	23.2144842429323
RARG	1.70149070863567	1.43297557659147e-18	30.3609939086269
RASA3	1.70716453831367	3.34566619410693e-12	19.5905963502738
RASAL3	1.02704047621043	6.83544946540106e-07	6.33194375728553
RASD2	1.43621412232084	1.87991825371402e-09	12.5322048481183
RASGRP1	1.27861117512976	3.30274880478284e-06	7.00822698163131
RASGRP2	1.04268509523497	4.2442773805979e-05	4.55882385388303
RASL10A	1.09392596889598	1.05743108607491e-05	5.44309987144668
RASL12	1.47799789787591	1.12134198226964e-12	17.6624619936601
RASSF2	1.69311142729656	1.19549210909607e-16	26.9584876093265
RASSF5	1.17948772850906	0.000678914501779491	3.73683522840687
RASSF6	1.16710652624546	0.000189234101416202	4.34513829482817
RASSF8	1.08317183191843	2.77260746201119e-05	4.93613493331363
RBMS2	1.44607562515626	2.34043816230947e-17	24.0492539903211
ARID4A	1.27792570782535	0.00926877638431288	2.59799433255863
RCAN3	1.00437855263389	6.87713821067078e-09	8.1983325872867
RCOR2	1.90051480890514	2.96704451573475e-07	12.4059447874153
RCSD1	1.46416601959614	3.74686549113877e-12	16.7300468927711
REEP1	1.5856363177922	6.78635544597762e-06	8.19514470621581
RENBP	1.50366529798166	3.56827226306091e-06	8.19127988859018
RERG	1.80242917527638	8.76282469747599e-09	14.5228133071914
RERGL	1.64280442466456	6.16099043689924e-05	6.91678073100975
RET	1.68107623284615	3.5738562929538e-07	10.8376680223834
RGMA	1.80177308581404	7.33345843255799e-10	16.4586406889284
RGS10	1.12072798183027	6.40061384299094e-06	5.82081275465247
RGS18	1.4274751806996	2.90974675545007e-07	9.33018449002873
RGS2	1.80151223473249	4.72442649035014e-10	16.800274200438
RGS5	1.48207873218176	1.42951463087323e-09	13.1087068591963
RGS9	1.07534410727397	0.00173352048554033	2.96910145304345
RHBDF1	1.10565065925949	6.42855666782107e-07	6.84606341669129
RHBDL2	1.22097183849659	7.92201182751265e-05	5.00740637606461
RHOF	1.08685919729259	0.00807515157945943	2.27463252844224
RHOH	1.2696159270743	8.19581469918741e-05	5.18816851527153
RHOJ	1.64530746505971	9.74797807457698e-17	26.3431584249815
ARHGAP44	1.14209362839768	3.11572869877032e-06	6.28887045650613
RIMKLB	1.95120748919557	1.51304220419444e-14	26.9659781482015
RIN1	1.21547337636838	1.6697936136266e-06	7.02219955813258
RIN2	1.31306299162951	1.37041492285981e-13	16.8901234907291
RIPK3	1.58586806649277	7.40725973382904e-11	16.0653865570564
